display_name,year,type,works_count,cited_by_count,city,geometry,region_shp
Academician M.F. Reshetnev Information Satellite Systems (Russia),2013,company,7,6,Zheleznogorsk,"c(93.53413, 56.26076)",Krasnoyarsk
Academician M.F. Reshetnev Information Satellite Systems (Russia),2014,company,11,12,Zheleznogorsk,"c(93.53413, 56.26076)",Krasnoyarsk
Academician M.F. Reshetnev Information Satellite Systems (Russia),2015,company,19,13,Zheleznogorsk,"c(93.53413, 56.26076)",Krasnoyarsk
Academician M.F. Reshetnev Information Satellite Systems (Russia),2016,company,16,32,Zheleznogorsk,"c(93.53413, 56.26076)",Krasnoyarsk
Academician M.F. Reshetnev Information Satellite Systems (Russia),2017,company,25,35,Zheleznogorsk,"c(93.53413, 56.26076)",Krasnoyarsk
Academician M.F. Reshetnev Information Satellite Systems (Russia),2018,company,50,46,Zheleznogorsk,"c(93.53413, 56.26076)",Krasnoyarsk
Academician M.F. Reshetnev Information Satellite Systems (Russia),2019,company,39,92,Zheleznogorsk,"c(93.53413, 56.26076)",Krasnoyarsk
Academician M.F. Reshetnev Information Satellite Systems (Russia),2020,company,61,96,Zheleznogorsk,"c(93.53413, 56.26076)",Krasnoyarsk
Academician M.F. Reshetnev Information Satellite Systems (Russia),2021,company,66,129,Zheleznogorsk,"c(93.53413, 56.26076)",Krasnoyarsk
Academician M.F. Reshetnev Information Satellite Systems (Russia),2022,company,47,155,Zheleznogorsk,"c(93.53413, 56.26076)",Krasnoyarsk
Academician M.F. Reshetnev Information Satellite Systems (Russia),2023,company,29,161,Zheleznogorsk,"c(93.53413, 56.26076)",Krasnoyarsk
Academician M.F. Reshetnev Information Satellite Systems (Russia),2024,company,1,52,Zheleznogorsk,"c(93.53413, 56.26076)",Krasnoyarsk
Academician Pilyugin Center,2012,facility,12,310,Moscow,"c(37.676304, 55.797955)",Moscow City
Academician Pilyugin Center,2013,facility,15,271,Moscow,"c(37.676304, 55.797955)",Moscow City
Academician Pilyugin Center,2014,facility,17,267,Moscow,"c(37.676304, 55.797955)",Moscow City
Academician Pilyugin Center,2015,facility,9,243,Moscow,"c(37.676304, 55.797955)",Moscow City
Academician Pilyugin Center,2016,facility,34,220,Moscow,"c(37.676304, 55.797955)",Moscow City
Academician Pilyugin Center,2017,facility,32,205,Moscow,"c(37.676304, 55.797955)",Moscow City
Academician Pilyugin Center,2018,facility,51,230,Moscow,"c(37.676304, 55.797955)",Moscow City
Academician Pilyugin Center,2019,facility,37,262,Moscow,"c(37.676304, 55.797955)",Moscow City
Academician Pilyugin Center,2020,facility,42,293,Moscow,"c(37.676304, 55.797955)",Moscow City
Academician Pilyugin Center,2021,facility,23,284,Moscow,"c(37.676304, 55.797955)",Moscow City
Academician Pilyugin Center,2022,facility,18,269,Moscow,"c(37.676304, 55.797955)",Moscow City
Academician Pilyugin Center,2023,facility,12,265,Moscow,"c(37.676304, 55.797955)",Moscow City
Academician Pilyugin Center,2024,facility,0,98,Moscow,"c(37.676304, 55.797955)",Moscow City
Academician V.P.Makeyev State Rocket Centre (Russia),2012,company,1,5,Chelyabinsk,"c(60.127895, 55.08484)",Chelyabinsk
Academician V.P.Makeyev State Rocket Centre (Russia),2013,company,0,7,Chelyabinsk,"c(60.127895, 55.08484)",Chelyabinsk
Academician V.P.Makeyev State Rocket Centre (Russia),2014,company,1,4,Chelyabinsk,"c(60.127895, 55.08484)",Chelyabinsk
Academician V.P.Makeyev State Rocket Centre (Russia),2015,company,3,6,Chelyabinsk,"c(60.127895, 55.08484)",Chelyabinsk
Academician V.P.Makeyev State Rocket Centre (Russia),2016,company,6,12,Chelyabinsk,"c(60.127895, 55.08484)",Chelyabinsk
Academician V.P.Makeyev State Rocket Centre (Russia),2017,company,4,6,Chelyabinsk,"c(60.127895, 55.08484)",Chelyabinsk
Academician V.P.Makeyev State Rocket Centre (Russia),2018,company,0,13,Chelyabinsk,"c(60.127895, 55.08484)",Chelyabinsk
Academician V.P.Makeyev State Rocket Centre (Russia),2019,company,4,17,Chelyabinsk,"c(60.127895, 55.08484)",Chelyabinsk
Academician V.P.Makeyev State Rocket Centre (Russia),2020,company,9,21,Chelyabinsk,"c(60.127895, 55.08484)",Chelyabinsk
Academician V.P.Makeyev State Rocket Centre (Russia),2021,company,15,17,Chelyabinsk,"c(60.127895, 55.08484)",Chelyabinsk
Academician V.P.Makeyev State Rocket Centre (Russia),2022,company,9,25,Chelyabinsk,"c(60.127895, 55.08484)",Chelyabinsk
Academician V.P.Makeyev State Rocket Centre (Russia),2023,company,3,17,Chelyabinsk,"c(60.127895, 55.08484)",Chelyabinsk
Academician V.P.Makeyev State Rocket Centre (Russia),2024,company,0,18,Chelyabinsk,"c(60.127895, 55.08484)",Chelyabinsk
Academy of Choral Arts named after V Popov,2013,other,1,0,Moscow,"c(37.48347, 55.856445)",Moscow City
Academy of Choral Arts named after V Popov,2015,other,2,0,Moscow,"c(37.48347, 55.856445)",Moscow City
Academy of Choral Arts named after V Popov,2019,other,2,0,Moscow,"c(37.48347, 55.856445)",Moscow City
Academy of Choral Arts named after V Popov,2020,other,2,0,Moscow,"c(37.48347, 55.856445)",Moscow City
Academy of Choral Arts named after V Popov,2021,other,4,0,Moscow,"c(37.48347, 55.856445)",Moscow City
Academy of Choral Arts named after V Popov,2022,other,4,1,Moscow,"c(37.48347, 55.856445)",Moscow City
Academy of Choral Arts named after V Popov,2023,other,1,1,Moscow,"c(37.48347, 55.856445)",Moscow City
Academy of Choral Arts named after V Popov,2024,other,1,0,Moscow,"c(37.48347, 55.856445)",Moscow City
Academy of Economic Security,2012,education,0,1,Moscow,"c(37.65288, 55.8579)",Moscow City
Academy of Economic Security,2013,education,2,0,Moscow,"c(37.65288, 55.8579)",Moscow City
Academy of Economic Security,2014,education,1,0,Moscow,"c(37.65288, 55.8579)",Moscow City
Academy of Economic Security,2015,education,1,0,Moscow,"c(37.65288, 55.8579)",Moscow City
Academy of Economic Security,2016,education,3,0,Moscow,"c(37.65288, 55.8579)",Moscow City
Academy of Economic Security,2017,education,3,0,Moscow,"c(37.65288, 55.8579)",Moscow City
Academy of Economic Security,2018,education,5,0,Moscow,"c(37.65288, 55.8579)",Moscow City
Academy of Economic Security,2019,education,6,4,Moscow,"c(37.65288, 55.8579)",Moscow City
Academy of Economic Security,2020,education,19,3,Moscow,"c(37.65288, 55.8579)",Moscow City
Academy of Economic Security,2021,education,13,5,Moscow,"c(37.65288, 55.8579)",Moscow City
Academy of Economic Security,2022,education,5,12,Moscow,"c(37.65288, 55.8579)",Moscow City
Academy of Economic Security,2023,education,6,3,Moscow,"c(37.65288, 55.8579)",Moscow City
Academy of Economic Security,2024,education,1,3,Moscow,"c(37.65288, 55.8579)",Moscow City
Academy of Federal Security Guard Service of Russian Federation,2012,education,3,1,Oryol,"c(36.05379, 52.98644)",Orel
Academy of Federal Security Guard Service of Russian Federation,2015,education,5,1,Oryol,"c(36.05379, 52.98644)",Orel
Academy of Federal Security Guard Service of Russian Federation,2016,education,2,5,Oryol,"c(36.05379, 52.98644)",Orel
Academy of Federal Security Guard Service of Russian Federation,2017,education,4,0,Oryol,"c(36.05379, 52.98644)",Orel
Academy of Federal Security Guard Service of Russian Federation,2018,education,6,5,Oryol,"c(36.05379, 52.98644)",Orel
Academy of Federal Security Guard Service of Russian Federation,2019,education,14,0,Oryol,"c(36.05379, 52.98644)",Orel
Academy of Federal Security Guard Service of Russian Federation,2020,education,16,8,Oryol,"c(36.05379, 52.98644)",Orel
Academy of Federal Security Guard Service of Russian Federation,2021,education,25,39,Oryol,"c(36.05379, 52.98644)",Orel
Academy of Federal Security Guard Service of Russian Federation,2022,education,9,47,Oryol,"c(36.05379, 52.98644)",Orel
Academy of Federal Security Guard Service of Russian Federation,2023,education,6,38,Oryol,"c(36.05379, 52.98644)",Orel
Academy of Federal Security Guard Service of Russian Federation,2024,education,1,8,Oryol,"c(36.05379, 52.98644)",Orel
Academy of Innovation Management,2012,education,0,2,Moscow,"c(37.656944, 55.789375)",Moscow City
Academy of Innovation Management,2014,education,0,1,Moscow,"c(37.656944, 55.789375)",Moscow City
Academy of Innovation Management,2015,education,1,0,Moscow,"c(37.656944, 55.789375)",Moscow City
Academy of Innovation Management,2016,education,1,2,Moscow,"c(37.656944, 55.789375)",Moscow City
Academy of Innovation Management,2018,education,2,0,Moscow,"c(37.656944, 55.789375)",Moscow City
Academy of Innovation Management,2019,education,9,2,Moscow,"c(37.656944, 55.789375)",Moscow City
Academy of Innovation Management,2020,education,7,13,Moscow,"c(37.656944, 55.789375)",Moscow City
Academy of Innovation Management,2021,education,6,10,Moscow,"c(37.656944, 55.789375)",Moscow City
Academy of Innovation Management,2022,education,6,10,Moscow,"c(37.656944, 55.789375)",Moscow City
Academy of Innovation Management,2023,education,5,23,Moscow,"c(37.656944, 55.789375)",Moscow City
Academy of Innovation Management,2024,education,2,7,Moscow,"c(37.656944, 55.789375)",Moscow City
Academy of Labour and Social Relations,2012,education,2,10,Moscow,"c(37.48658, 55.676205)",Moscow City
Academy of Labour and Social Relations,2013,education,8,10,Moscow,"c(37.48658, 55.676205)",Moscow City
Academy of Labour and Social Relations,2014,education,7,6,Moscow,"c(37.48658, 55.676205)",Moscow City
Academy of Labour and Social Relations,2015,education,6,11,Moscow,"c(37.48658, 55.676205)",Moscow City
Academy of Labour and Social Relations,2016,education,4,7,Moscow,"c(37.48658, 55.676205)",Moscow City
Academy of Labour and Social Relations,2017,education,7,15,Moscow,"c(37.48658, 55.676205)",Moscow City
Academy of Labour and Social Relations,2018,education,42,8,Moscow,"c(37.48658, 55.676205)",Moscow City
Academy of Labour and Social Relations,2019,education,56,12,Moscow,"c(37.48658, 55.676205)",Moscow City
Academy of Labour and Social Relations,2020,education,105,17,Moscow,"c(37.48658, 55.676205)",Moscow City
Academy of Labour and Social Relations,2021,education,113,50,Moscow,"c(37.48658, 55.676205)",Moscow City
Academy of Labour and Social Relations,2022,education,70,57,Moscow,"c(37.48658, 55.676205)",Moscow City
Academy of Labour and Social Relations,2023,education,68,73,Moscow,"c(37.48658, 55.676205)",Moscow City
Academy of Labour and Social Relations,2024,education,13,28,Moscow,"c(37.48658, 55.676205)",Moscow City
Academy of Law Management of the Federal Penal Service of Russia,2013,government,1,0,Ryazan,"c(39.732952, 54.63013)",Ryazan'
Academy of Law Management of the Federal Penal Service of Russia,2014,government,1,0,Ryazan,"c(39.732952, 54.63013)",Ryazan'
Academy of Law Management of the Federal Penal Service of Russia,2015,government,2,3,Ryazan,"c(39.732952, 54.63013)",Ryazan'
Academy of Law Management of the Federal Penal Service of Russia,2016,government,4,3,Ryazan,"c(39.732952, 54.63013)",Ryazan'
Academy of Law Management of the Federal Penal Service of Russia,2017,government,8,3,Ryazan,"c(39.732952, 54.63013)",Ryazan'
Academy of Law Management of the Federal Penal Service of Russia,2018,government,18,1,Ryazan,"c(39.732952, 54.63013)",Ryazan'
Academy of Law Management of the Federal Penal Service of Russia,2019,government,47,12,Ryazan,"c(39.732952, 54.63013)",Ryazan'
Academy of Law Management of the Federal Penal Service of Russia,2020,government,69,37,Ryazan,"c(39.732952, 54.63013)",Ryazan'
Academy of Law Management of the Federal Penal Service of Russia,2021,government,72,55,Ryazan,"c(39.732952, 54.63013)",Ryazan'
Academy of Law Management of the Federal Penal Service of Russia,2022,government,45,88,Ryazan,"c(39.732952, 54.63013)",Ryazan'
Academy of Law Management of the Federal Penal Service of Russia,2023,government,45,52,Ryazan,"c(39.732952, 54.63013)",Ryazan'
Academy of Law Management of the Federal Penal Service of Russia,2024,government,6,23,Ryazan,"c(39.732952, 54.63013)",Ryazan'
Academy of Management of the Interior Ministry of Russia,2012,education,1,0,Moscow,"c(37.61556, 55.75222)",Moscow City
Academy of Management of the Interior Ministry of Russia,2014,education,2,0,Moscow,"c(37.61556, 55.75222)",Moscow City
Academy of Management of the Interior Ministry of Russia,2015,education,0,1,Moscow,"c(37.61556, 55.75222)",Moscow City
Academy of Management of the Interior Ministry of Russia,2016,education,6,1,Moscow,"c(37.61556, 55.75222)",Moscow City
Academy of Management of the Interior Ministry of Russia,2017,education,9,2,Moscow,"c(37.61556, 55.75222)",Moscow City
Academy of Management of the Interior Ministry of Russia,2018,education,41,15,Moscow,"c(37.61556, 55.75222)",Moscow City
Academy of Management of the Interior Ministry of Russia,2019,education,49,19,Moscow,"c(37.61556, 55.75222)",Moscow City
Academy of Management of the Interior Ministry of Russia,2020,education,82,41,Moscow,"c(37.61556, 55.75222)",Moscow City
Academy of Management of the Interior Ministry of Russia,2021,education,131,48,Moscow,"c(37.61556, 55.75222)",Moscow City
Academy of Management of the Interior Ministry of Russia,2022,education,135,53,Moscow,"c(37.61556, 55.75222)",Moscow City
Academy of Management of the Interior Ministry of Russia,2023,education,85,63,Moscow,"c(37.61556, 55.75222)",Moscow City
Academy of Management of the Interior Ministry of Russia,2024,education,29,18,Moscow,"c(37.61556, 55.75222)",Moscow City
Academy of Sciences of the Republic of Bashkortostan,2012,nonprofit,35,186,Ufa,"c(55.95128, 54.73123)",Bashkortostan
Academy of Sciences of the Republic of Bashkortostan,2013,nonprofit,50,216,Ufa,"c(55.95128, 54.73123)",Bashkortostan
Academy of Sciences of the Republic of Bashkortostan,2014,nonprofit,36,255,Ufa,"c(55.95128, 54.73123)",Bashkortostan
Academy of Sciences of the Republic of Bashkortostan,2015,nonprofit,43,266,Ufa,"c(55.95128, 54.73123)",Bashkortostan
Academy of Sciences of the Republic of Bashkortostan,2016,nonprofit,47,288,Ufa,"c(55.95128, 54.73123)",Bashkortostan
Academy of Sciences of the Republic of Bashkortostan,2017,nonprofit,55,270,Ufa,"c(55.95128, 54.73123)",Bashkortostan
Academy of Sciences of the Republic of Bashkortostan,2018,nonprofit,59,287,Ufa,"c(55.95128, 54.73123)",Bashkortostan
Academy of Sciences of the Republic of Bashkortostan,2019,nonprofit,69,398,Ufa,"c(55.95128, 54.73123)",Bashkortostan
Academy of Sciences of the Republic of Bashkortostan,2020,nonprofit,73,478,Ufa,"c(55.95128, 54.73123)",Bashkortostan
Academy of Sciences of the Republic of Bashkortostan,2021,nonprofit,92,528,Ufa,"c(55.95128, 54.73123)",Bashkortostan
Academy of Sciences of the Republic of Bashkortostan,2022,nonprofit,47,534,Ufa,"c(55.95128, 54.73123)",Bashkortostan
Academy of Sciences of the Republic of Bashkortostan,2023,nonprofit,31,505,Ufa,"c(55.95128, 54.73123)",Bashkortostan
Academy of Sciences of the Republic of Bashkortostan,2024,nonprofit,5,176,Ufa,"c(55.95128, 54.73123)",Bashkortostan
Academy of Sciences of the Republic of Sakha,2012,education,2,188,Yakutsk,"c(129.73872, 62.043495)",Sakha
Academy of Sciences of the Republic of Sakha,2013,education,8,245,Yakutsk,"c(129.73872, 62.043495)",Sakha
Academy of Sciences of the Republic of Sakha,2014,education,9,215,Yakutsk,"c(129.73872, 62.043495)",Sakha
Academy of Sciences of the Republic of Sakha,2015,education,19,240,Yakutsk,"c(129.73872, 62.043495)",Sakha
Academy of Sciences of the Republic of Sakha,2016,education,22,221,Yakutsk,"c(129.73872, 62.043495)",Sakha
Academy of Sciences of the Republic of Sakha,2017,education,14,219,Yakutsk,"c(129.73872, 62.043495)",Sakha
Academy of Sciences of the Republic of Sakha,2018,education,25,256,Yakutsk,"c(129.73872, 62.043495)",Sakha
Academy of Sciences of the Republic of Sakha,2019,education,58,254,Yakutsk,"c(129.73872, 62.043495)",Sakha
Academy of Sciences of the Republic of Sakha,2020,education,60,346,Yakutsk,"c(129.73872, 62.043495)",Sakha
Academy of Sciences of the Republic of Sakha,2021,education,66,419,Yakutsk,"c(129.73872, 62.043495)",Sakha
Academy of Sciences of the Republic of Sakha,2022,education,51,401,Yakutsk,"c(129.73872, 62.043495)",Sakha
Academy of Sciences of the Republic of Sakha,2023,education,40,447,Yakutsk,"c(129.73872, 62.043495)",Sakha
Academy of Sciences of the Republic of Sakha,2024,education,14,197,Yakutsk,"c(129.73872, 62.043495)",Sakha
Academy of Social Education,2012,education,1,46,Kazan’,"c(49.067505, 55.834473)",Tatarstan
Academy of Social Education,2013,education,1,39,Kazan’,"c(49.067505, 55.834473)",Tatarstan
Academy of Social Education,2014,education,2,35,Kazan’,"c(49.067505, 55.834473)",Tatarstan
Academy of Social Education,2015,education,3,61,Kazan’,"c(49.067505, 55.834473)",Tatarstan
Academy of Social Education,2016,education,1,52,Kazan’,"c(49.067505, 55.834473)",Tatarstan
Academy of Social Education,2017,education,0,30,Kazan’,"c(49.067505, 55.834473)",Tatarstan
Academy of Social Education,2018,education,1,30,Kazan’,"c(49.067505, 55.834473)",Tatarstan
Academy of Social Education,2019,education,7,40,Kazan’,"c(49.067505, 55.834473)",Tatarstan
Academy of Social Education,2020,education,9,23,Kazan’,"c(49.067505, 55.834473)",Tatarstan
Academy of Social Education,2021,education,0,52,Kazan’,"c(49.067505, 55.834473)",Tatarstan
Academy of Social Education,2022,education,3,31,Kazan’,"c(49.067505, 55.834473)",Tatarstan
