display_name,year,type,works_count,cited_by_count,city,geometry,region_shp
Federal State Budgetary Institution Russian Scientific Center of Roentgenoradiology,2023,government,50,1223,Moscow,"c(37.61556, 55.75222)",Moscow City
Federal State Budgetary Institution Russian Scientific Center of Roentgenoradiology,2024,government,8,453,Moscow,"c(37.61556, 55.75222)",Moscow City
"Federal State Budgetary Institution of Science ""Scientific and Technological Center of Unique Instrumentation"" of the Russian Academy of Sciences",2012,facility,13,64,Moscow,"c(37.58919, 55.74788)",Moscow City
"Federal State Budgetary Institution of Science ""Scientific and Technological Center of Unique Instrumentation"" of the Russian Academy of Sciences",2013,facility,21,112,Moscow,"c(37.58919, 55.74788)",Moscow City
"Federal State Budgetary Institution of Science ""Scientific and Technological Center of Unique Instrumentation"" of the Russian Academy of Sciences",2014,facility,14,91,Moscow,"c(37.58919, 55.74788)",Moscow City
"Federal State Budgetary Institution of Science ""Scientific and Technological Center of Unique Instrumentation"" of the Russian Academy of Sciences",2015,facility,36,199,Moscow,"c(37.58919, 55.74788)",Moscow City
"Federal State Budgetary Institution of Science ""Scientific and Technological Center of Unique Instrumentation"" of the Russian Academy of Sciences",2016,facility,26,185,Moscow,"c(37.58919, 55.74788)",Moscow City
"Federal State Budgetary Institution of Science ""Scientific and Technological Center of Unique Instrumentation"" of the Russian Academy of Sciences",2017,facility,44,186,Moscow,"c(37.58919, 55.74788)",Moscow City
"Federal State Budgetary Institution of Science ""Scientific and Technological Center of Unique Instrumentation"" of the Russian Academy of Sciences",2018,facility,71,252,Moscow,"c(37.58919, 55.74788)",Moscow City
"Federal State Budgetary Institution of Science ""Scientific and Technological Center of Unique Instrumentation"" of the Russian Academy of Sciences",2019,facility,121,333,Moscow,"c(37.58919, 55.74788)",Moscow City
"Federal State Budgetary Institution of Science ""Scientific and Technological Center of Unique Instrumentation"" of the Russian Academy of Sciences",2020,facility,108,451,Moscow,"c(37.58919, 55.74788)",Moscow City
"Federal State Budgetary Institution of Science ""Scientific and Technological Center of Unique Instrumentation"" of the Russian Academy of Sciences",2021,facility,123,492,Moscow,"c(37.58919, 55.74788)",Moscow City
"Federal State Budgetary Institution of Science ""Scientific and Technological Center of Unique Instrumentation"" of the Russian Academy of Sciences",2022,facility,103,499,Moscow,"c(37.58919, 55.74788)",Moscow City
"Federal State Budgetary Institution of Science ""Scientific and Technological Center of Unique Instrumentation"" of the Russian Academy of Sciences",2023,facility,57,566,Moscow,"c(37.58919, 55.74788)",Moscow City
"Federal State Budgetary Institution of Science ""Scientific and Technological Center of Unique Instrumentation"" of the Russian Academy of Sciences",2024,facility,23,155,Moscow,"c(37.58919, 55.74788)",Moscow City
"Federal State Budgetary Institution of Science Federal Scientific Center ""Vladikavkaz Scientific Center of the Russian Academy of Sciences""",2012,government,6,13,Vladikavkaz,"c(44.69734, 43.034733)",North Ossetia
"Federal State Budgetary Institution of Science Federal Scientific Center ""Vladikavkaz Scientific Center of the Russian Academy of Sciences""",2013,government,11,14,Vladikavkaz,"c(44.69734, 43.034733)",North Ossetia
"Federal State Budgetary Institution of Science Federal Scientific Center ""Vladikavkaz Scientific Center of the Russian Academy of Sciences""",2014,government,13,10,Vladikavkaz,"c(44.69734, 43.034733)",North Ossetia
"Federal State Budgetary Institution of Science Federal Scientific Center ""Vladikavkaz Scientific Center of the Russian Academy of Sciences""",2015,government,13,42,Vladikavkaz,"c(44.69734, 43.034733)",North Ossetia
"Federal State Budgetary Institution of Science Federal Scientific Center ""Vladikavkaz Scientific Center of the Russian Academy of Sciences""",2016,government,31,35,Vladikavkaz,"c(44.69734, 43.034733)",North Ossetia
"Federal State Budgetary Institution of Science Federal Scientific Center ""Vladikavkaz Scientific Center of the Russian Academy of Sciences""",2017,government,27,54,Vladikavkaz,"c(44.69734, 43.034733)",North Ossetia
"Federal State Budgetary Institution of Science Federal Scientific Center ""Vladikavkaz Scientific Center of the Russian Academy of Sciences""",2018,government,46,89,Vladikavkaz,"c(44.69734, 43.034733)",North Ossetia
"Federal State Budgetary Institution of Science Federal Scientific Center ""Vladikavkaz Scientific Center of the Russian Academy of Sciences""",2019,government,64,102,Vladikavkaz,"c(44.69734, 43.034733)",North Ossetia
"Federal State Budgetary Institution of Science Federal Scientific Center ""Vladikavkaz Scientific Center of the Russian Academy of Sciences""",2020,government,101,160,Vladikavkaz,"c(44.69734, 43.034733)",North Ossetia
"Federal State Budgetary Institution of Science Federal Scientific Center ""Vladikavkaz Scientific Center of the Russian Academy of Sciences""",2021,government,143,260,Vladikavkaz,"c(44.69734, 43.034733)",North Ossetia
"Federal State Budgetary Institution of Science Federal Scientific Center ""Vladikavkaz Scientific Center of the Russian Academy of Sciences""",2022,government,106,237,Vladikavkaz,"c(44.69734, 43.034733)",North Ossetia
"Federal State Budgetary Institution of Science Federal Scientific Center ""Vladikavkaz Scientific Center of the Russian Academy of Sciences""",2023,government,89,289,Vladikavkaz,"c(44.69734, 43.034733)",North Ossetia
"Federal State Budgetary Institution of Science Federal Scientific Center ""Vladikavkaz Scientific Center of the Russian Academy of Sciences""",2024,government,24,109,Vladikavkaz,"c(44.69734, 43.034733)",North Ossetia
"Federal State Budgetary Scientific Institution ""Federal Research Center for Agrarian Economy and Social Development of Rural Areas - All-Russian Research Institute for Agricultural Economics""",2012,facility,2,1,Moscow,"c(37.525738, 55.775543)",Moscow City
"Federal State Budgetary Scientific Institution ""Federal Research Center for Agrarian Economy and Social Development of Rural Areas - All-Russian Research Institute for Agricultural Economics""",2013,facility,1,0,Moscow,"c(37.525738, 55.775543)",Moscow City
"Federal State Budgetary Scientific Institution ""Federal Research Center for Agrarian Economy and Social Development of Rural Areas - All-Russian Research Institute for Agricultural Economics""",2014,facility,1,6,Moscow,"c(37.525738, 55.775543)",Moscow City
"Federal State Budgetary Scientific Institution ""Federal Research Center for Agrarian Economy and Social Development of Rural Areas - All-Russian Research Institute for Agricultural Economics""",2015,facility,4,1,Moscow,"c(37.525738, 55.775543)",Moscow City
"Federal State Budgetary Scientific Institution ""Federal Research Center for Agrarian Economy and Social Development of Rural Areas - All-Russian Research Institute for Agricultural Economics""",2016,facility,3,1,Moscow,"c(37.525738, 55.775543)",Moscow City
"Federal State Budgetary Scientific Institution ""Federal Research Center for Agrarian Economy and Social Development of Rural Areas - All-Russian Research Institute for Agricultural Economics""",2017,facility,9,0,Moscow,"c(37.525738, 55.775543)",Moscow City
"Federal State Budgetary Scientific Institution ""Federal Research Center for Agrarian Economy and Social Development of Rural Areas - All-Russian Research Institute for Agricultural Economics""",2018,facility,75,131,Moscow,"c(37.525738, 55.775543)",Moscow City
"Federal State Budgetary Scientific Institution ""Federal Research Center for Agrarian Economy and Social Development of Rural Areas - All-Russian Research Institute for Agricultural Economics""",2019,facility,57,431,Moscow,"c(37.525738, 55.775543)",Moscow City
"Federal State Budgetary Scientific Institution ""Federal Research Center for Agrarian Economy and Social Development of Rural Areas - All-Russian Research Institute for Agricultural Economics""",2020,facility,36,352,Moscow,"c(37.525738, 55.775543)",Moscow City
"Federal State Budgetary Scientific Institution ""Federal Research Center for Agrarian Economy and Social Development of Rural Areas - All-Russian Research Institute for Agricultural Economics""",2021,facility,67,324,Moscow,"c(37.525738, 55.775543)",Moscow City
"Federal State Budgetary Scientific Institution ""Federal Research Center for Agrarian Economy and Social Development of Rural Areas - All-Russian Research Institute for Agricultural Economics""",2022,facility,33,238,Moscow,"c(37.525738, 55.775543)",Moscow City
"Federal State Budgetary Scientific Institution ""Federal Research Center for Agrarian Economy and Social Development of Rural Areas - All-Russian Research Institute for Agricultural Economics""",2023,facility,30,173,Moscow,"c(37.525738, 55.775543)",Moscow City
"Federal State Budgetary Scientific Institution ""Federal Research Center for Agrarian Economy and Social Development of Rural Areas - All-Russian Research Institute for Agricultural Economics""",2024,facility,6,49,Moscow,"c(37.525738, 55.775543)",Moscow City
Federal State Budgetary Scientific Institution Caspian Fisheries Research Institute,2013,facility,1,0,Makhachkala,"c(47.487816, 42.968082)",Dagestan
Federal State Budgetary Scientific Institution Caspian Fisheries Research Institute,2014,facility,1,0,Makhachkala,"c(47.487816, 42.968082)",Dagestan
Federal State Budgetary Scientific Institution Caspian Fisheries Research Institute,2016,facility,2,0,Makhachkala,"c(47.487816, 42.968082)",Dagestan
Federal State Budgetary Scientific Institution Caspian Fisheries Research Institute,2018,facility,0,2,Makhachkala,"c(47.487816, 42.968082)",Dagestan
Federal State Budgetary Scientific Institution Caspian Fisheries Research Institute,2019,facility,0,4,Makhachkala,"c(47.487816, 42.968082)",Dagestan
Federal State Budgetary Scientific Institution Caspian Fisheries Research Institute,2020,facility,1,4,Makhachkala,"c(47.487816, 42.968082)",Dagestan
Federal State Budgetary Scientific Institution Caspian Fisheries Research Institute,2022,facility,0,1,Makhachkala,"c(47.487816, 42.968082)",Dagestan
Federal State Budgetary Scientific Institution Caspian Fisheries Research Institute,2023,facility,0,4,Makhachkala,"c(47.487816, 42.968082)",Dagestan
Federal State Budgetary Scientific Institution Research Institute of Medical Primatology,2012,facility,4,22,Sochi,"c(39.729588, 43.60319)",Krasnodar
Federal State Budgetary Scientific Institution Research Institute of Medical Primatology,2013,facility,4,49,Sochi,"c(39.729588, 43.60319)",Krasnodar
Federal State Budgetary Scientific Institution Research Institute of Medical Primatology,2014,facility,5,45,Sochi,"c(39.729588, 43.60319)",Krasnodar
Federal State Budgetary Scientific Institution Research Institute of Medical Primatology,2015,facility,17,35,Sochi,"c(39.729588, 43.60319)",Krasnodar
Federal State Budgetary Scientific Institution Research Institute of Medical Primatology,2016,facility,4,37,Sochi,"c(39.729588, 43.60319)",Krasnodar
Federal State Budgetary Scientific Institution Research Institute of Medical Primatology,2017,facility,10,53,Sochi,"c(39.729588, 43.60319)",Krasnodar
Federal State Budgetary Scientific Institution Research Institute of Medical Primatology,2018,facility,16,107,Sochi,"c(39.729588, 43.60319)",Krasnodar
Federal State Budgetary Scientific Institution Research Institute of Medical Primatology,2019,facility,12,106,Sochi,"c(39.729588, 43.60319)",Krasnodar
Federal State Budgetary Scientific Institution Research Institute of Medical Primatology,2020,facility,20,96,Sochi,"c(39.729588, 43.60319)",Krasnodar
Federal State Budgetary Scientific Institution Research Institute of Medical Primatology,2021,facility,29,167,Sochi,"c(39.729588, 43.60319)",Krasnodar
Federal State Budgetary Scientific Institution Research Institute of Medical Primatology,2022,facility,20,159,Sochi,"c(39.729588, 43.60319)",Krasnodar
Federal State Budgetary Scientific Institution Research Institute of Medical Primatology,2023,facility,23,184,Sochi,"c(39.729588, 43.60319)",Krasnodar
Federal State Budgetary Scientific Institution Research Institute of Medical Primatology,2024,facility,2,50,Sochi,"c(39.729588, 43.60319)",Krasnodar
Federal State Institution Hematology Research Center,2012,facility,1,0,Moscow,"c(37.61556, 55.75222)",Moscow City
Federal State Institution Hematology Research Center,2013,facility,1,0,Moscow,"c(37.61556, 55.75222)",Moscow City
Federal State Institution Hematology Research Center,2014,facility,2,0,Moscow,"c(37.61556, 55.75222)",Moscow City
Federal State Institution Hematology Research Center,2015,facility,1,0,Moscow,"c(37.61556, 55.75222)",Moscow City
Federal State Institution Hematology Research Center,2016,facility,0,7,Moscow,"c(37.61556, 55.75222)",Moscow City
Federal State Institution Hematology Research Center,2017,facility,1,5,Moscow,"c(37.61556, 55.75222)",Moscow City
Federal State Institution Hematology Research Center,2018,facility,0,1,Moscow,"c(37.61556, 55.75222)",Moscow City
Federal State Institution Hematology Research Center,2019,facility,8,7,Moscow,"c(37.61556, 55.75222)",Moscow City
Federal State Institution Hematology Research Center,2020,facility,2,13,Moscow,"c(37.61556, 55.75222)",Moscow City
Federal State Institution Hematology Research Center,2021,facility,1,2,Moscow,"c(37.61556, 55.75222)",Moscow City
Federal State Institution Hematology Research Center,2022,facility,4,9,Moscow,"c(37.61556, 55.75222)",Moscow City
Federal State Institution Hematology Research Center,2023,facility,0,5,Moscow,"c(37.61556, 55.75222)",Moscow City
Federal State Scientific Institution Research Institute of Eye Diseases,2012,facility,1,8,Moscow,"c(37.580585, 55.734814)",Moscow City
Federal State Scientific Institution Research Institute of Eye Diseases,2013,facility,3,6,Moscow,"c(37.580585, 55.734814)",Moscow City
Federal State Scientific Institution Research Institute of Eye Diseases,2014,facility,2,6,Moscow,"c(37.580585, 55.734814)",Moscow City
Federal State Scientific Institution Research Institute of Eye Diseases,2015,facility,4,2,Moscow,"c(37.580585, 55.734814)",Moscow City
Federal State Scientific Institution Research Institute of Eye Diseases,2016,facility,6,3,Moscow,"c(37.580585, 55.734814)",Moscow City
